employee_id,fullname,years_of_service_months,latest_rating,performance_group,grade,education,major,position,department,disc,mbti,iq,gtq,gdr_score_avg,cex_score_avg,ids_score_avg,qdd_score_avg,sto_score_avg,sea_score_avg,vcu_score_avg,lie_score_avg,ftc_score_avg,csi_score_avg,top_5_strengths,papi_n_score,papi_l_score,papi_p_score,papi_a_score
EMP101789,Oktavia Siregar,42,3,Standard Performer,IV,S2,Psychology,Finance Officer,IT,DI,ESTJ,127,31,2.8,2.5,2.8,3,2.5,2.4,3,2.8,2.6,3,"Self-Assurance, Strategic, Includer, , Restorative",4,6,2,3
EMP101790,Valdo Suharto,46,3,Standard Performer,IV,SMA,Psychology,Supply Planner,Marketing,DI,INTJ,null,null,2,2.8,3.25,3.2,2.5,2.8,2.8,2.75,3,3.5,"Strategic, Includer, Harmony, Communication, Ideation",9,8,2,null
EMP101791,Luthfi Salsabila,24,4,Standard Performer,V,D3,Statistics,Sales Supervisor,R&D,DC,ISFJ,97,25,3.75,4,4,3.8,2.75,3.2,4,3.6,3.75,3.4,"Consistency, Harmony, Intellection, Discipline, Self-Assurance",3,2,9,7
EMP101792,Nadia Kusuma,77,5,High Performer,V,S1,Engineering,Finance Officer,IT,SD,ENFP,140,29,4.33333333333333,4.6,4.6,4.4,4.2,4.4,4.4,4,5,4.25,", , Input, Futuristic, ",3,2,4,2
EMP101793,Umar Nugroho,41,2,Standard Performer,IV,S1,Design,Data Analyst,R&D,IC,ENFP,130,22,3.4,3.6,3.6,3.2,3.4,3.75,3.4,3.2,3,3.2,"Positivity, Context, Woo, Strategic, Includer",9,7,1,6
EMP101794,Nadia Tamba,45,4,Standard Performer,III,D3,Engineering,Brand Executive,Operations,CS,ENFP,138,39,4,4.33333333333333,4.75,3.4,4.5,4.4,3.5,4,3.8,4.25,"Ideation, , Relator, Developer, Individualization",3,1,8,5
EMP101795,Ayunda Tamba,64,4,Standard Performer,V,D3,Business,Data Analyst,Marketing,SC,ISFP,null,null,4,3.6,4,3,3.25,3.2,3,3.25,4,3.6,", Woo, Activator, Achiever, Futuristic",7,7,3,4
EMP101796,Bayu Rahmawati,61,3,Standard Performer,III,D3,Design,HRBP,HR,CD,INTJ,105,18,2.6,2.8,3,3.2,3,2.5,3.2,2.8,3.2,2.8,"Maximizer, Deliberative, Input, Strategic, Responsibility",9,1,5,5
EMP101797,Rani Ananda,52,3,Standard Performer,IV,S2,Psychology,Brand Executive,Operations,CS,INTP,101,19,3,3,2.4,2.25,3,2.75,3.25,2.8,2.4,2.2,", Connectedness, Harmony, Discipline, Communication",5,2,5,4
EMP101799,Rani Ganesha Rohman,116,4,Standard Performer,III,D3,Psychology,Supply Planner,Marketing,DS,ISTJ,null,null,3.6,3.33333333333333,3.6,4,3.2,3.25,3.6,3.4,3.8,4,"Relator, Consistency, Learner, Developer, Futuristic",8,4,8,null
EMP101800,Eko Fadillah Halim,42,2,Standard Performer,III,D3,Business,HRBP,IT,null,ISTJ,116,9,3,2.8,3.4,3,3.6,3.4,3.75,2.8,3,3.2,"Maximizer, Analytical, , Restorative, Activator",7,6,null,9
EMP101801,Cahyo Wibowo,77,4,Standard Performer,IV,SMA,Economics,Data Analyst,Marketing,DS,ISFP,null,null,2.6,3.4,3.2,2.6,3.5,3.6,3,3.5,3.25,3.6,"Significance, Responsibility, , Restorative, Maximizer",8,4,8,3
EMP101802,Tania Wijaya Lukman,39,5,High Performer,III,D3,Business,HRBP,Finance,CD,ISTP,98,36,3.8,3.75,4,4,3.8,3.6,3.8,3.5,3.5,3.6,"Focus, Adaptability, Command, Communication, Achiever",2,2,1,9
EMP101803,Bella Rachman Hidayat,106,4,Standard Performer,III,SMA,Design,Brand Executive,R&D,null,ISFP,81,30,2.8,3.4,2.75,2.6,3,3.75,3,2.8,3,3.6,"Deliberative, Analytical, Belief, Command, Includer",3,null,4,4
EMP101804,Nurlita Baskara Sinaga,40,4,Standard Performer,IV,S1,Statistics,HRBP,IT,DI,INFJ,107,23,3,3.2,3.25,3.2,3.8,3.25,3.25,3.2,3.6,3.75,"Communication, Self-Assurance, Discipline, , Arranger",6,7,3,6
EMP101805,Evi Putra,34,3,Standard Performer,V,S2,Psychology,Data Analyst,R&D,CI,null,122,17,3.2,3,2.6,3.5,3,2.6,2.6,2.25,3.25,3.25,"Ideation, Focus, Discipline, Positivity, Deliberative",8,9,2,3
EMP101806,Indra Iqbal Lukman,33,4,Standard Performer,V,SMA,Business,HRBP,HR,IC,INTJ,123,34,4,3.6,3.5,3.8,3.4,4.66666666666667,3.6,3.25,3.6,3.4,"Futuristic, Relator, Ideation, Positivity, Context",8,8,9,9
EMP101807,Satya Fauziah,5,3,Standard Performer,III,S2,Business,Sales Supervisor,Finance,CI,ENFJ,136,19,2.75,2.66666666666667,3,2.66666666666667,4,3,3,3.5,3,3.25,"Deliberative, Restorative, Activator, Learner, Futuristic",2,7,3,6
EMP101808,Dewi Rachman Simanjuntak,64,1,Standard Performer,IV,S2,Psychology,Supply Planner,HR,ID,ISFJ,80,21,2.4,2,2.2,2.6,2.75,2.6,2.25,2.2,2.75,3.33333333333333,"Futuristic, Communication, Input, Empathy, Adaptability",null,3,6,4
EMP101809,Dinda Suharto,17,5,High Performer,V,SMA,Design,HRBP,R&D,CD,ENFJ,108,24,4.25,4.25,4.25,4.5,4.5,4,3.75,4.25,4.5,4.33333333333333,"Intellection, Competition, Harmony, Adaptability, Restorative",null,8,2,1
EMP101810,Dwi Tri Hartanto,85,4,Standard Performer,III,D3,Engineering,Sales Supervisor,R&D,null,INTJ,132,18,3.33333333333333,3.75,3,3.4,3.2,2.75,3.2,3,3.4,3,"Competition, Learner, Communication, Belief, Strategic",9,1,8,3
EMP101811,Adit Yudhistira Putra,8,4,Standard Performer,V,S1,Statistics,HRBP,Operations,DC,INFP,null,38,4,4.25,4,4,3.75,4.66666666666667,4.25,4.5,4,4.25,"Restorative, Analytical, Positivity, Consistency, Individualization",7,8,2,6
EMP101812,Prasetyo Sinaga,38,4,Standard Performer,III,SMA,Statistics,Finance Officer,IT,CI,ENFP,106,21,2,1.8,2.2,2.5,2.2,2.25,2,2,2.6,2.66666666666667,"Intellection, Discipline, , Analytical, Woo",9,8,2,3
EMP101813,Julia Fauziah,30,3,Standard Performer,III,S2,Psychology,Finance Officer,Finance,CS,null,104,33,3.2,2.6,3.33333333333333,3.2,3,3.2,3.4,3,3.2,3.2,"Includer, Focus, Arranger, Self-Assurance, Achiever",9,5,7,6
EMP101815,Valdo Setiawan,27,3,Standard Performer,IV,S1,Statistics,Brand Executive,Finance,DI,null,135,31,3.2,3.4,4,3.25,4,3.8,4,3.25,3,3.8,"Positivity, Adaptability, Command, Developer, Harmony",3,null,8,9
EMP101816,Rani Anugrah Zulfikar,62,2,Standard Performer,III,SMA,Business,Brand Executive,Operations,CD,ENFP,89,21,3,2.4,2.6,2.6,2.5,2.6,2.4,2.8,2.8,2.8,"Achiever, Restorative, Ideation, Analytical, Empathy",5,8,9,7
EMP101817,Luthfi Pramudita Pradana,51,5,High Performer,IV,D3,Business,Data Analyst,R&D,DI,ESFJ,132,30,2.6,2.6,2.6,3,2.8,2.8,2.8,2.6,3,3.2,"Includer, Relator, Self-Assurance, Belief, ",5,null,null,8
EMP101818,Oka Anugrah Kusuma,67,4,Standard Performer,III,S1,Psychology,Data Analyst,HR,CD,INFP,122,26,3.75,3.4,3.2,3.6,3,3.2,3.75,3.5,3.6,3.5,"Responsibility, Command, Learner, Focus, Restorative",null,3,9,null
EMP101819,Tania Ananda,11,4,Standard Performer,V,S2,Psychology,Brand Executive,Operations,SC,ESFP,140,33,3,3.5,3.25,3.25,3.75,3.33333333333333,3,3.25,2.75,3,"Connectedness, Arranger, Futuristic, Analytical, Responsibility",null,5,7,9
EMP101820,Dinda Zulfikar Rahmawati,46,3,Standard Performer,IV,S2,Statistics,Sales Supervisor,HR,SI,ISTP,113,31,3.6,4,3.4,3.4,3.6,4.2,3.5,3.8,3.25,4,"Relator, Arranger, Woo, Significance, Adaptability",6,7,9,8
EMP101821,Umar Halim,59,2,Standard Performer,V,S1,Psychology,Data Analyst,IT,SI,ESTJ,106,39,2.2,2.4,3,2.6,2.4,2.2,2.4,3.25,2.4,3.5,"Ideation, Empathy, Includer, Arranger, ",5,9,5,7
EMP101823,Prasetyo Jatmiko Rohman,56,3,Standard Performer,V,D3,Engineering,Sales Supervisor,Finance,CI,ENFP,86,36,4,4,3.2,4,3.4,3.4,3.75,3.6,4.33333333333333,3.6,"Strategic, Intellection, Individualization, Self-Assurance, Relator",5,5,1,3
EMP101825,Adit Iqbal Santoso,45,1,Standard Performer,V,SMA,Business,Sales Supervisor,Marketing,SC,ESFJ,null,null,2.75,2.2,2.4,2.8,2.6,2.5,1.75,3,2.4,2.4,"Input, Woo, Context, Significance, Ideation",7,6,4,1
EMP101826,Yuni Situmorang,47,2,Standard Performer,III,SMA,Design,Sales Supervisor,HR,null,ISTP,91,14,2.2,2,2.75,2.5,2.4,2.75,2.5,2.6,2.6,3,"Communication, Positivity, Maximizer, Command, Self-Assurance",5,5,4,3
EMP101827,Fajar Candra Zulfikar,55,2,Standard Performer,V,S1,Business,Brand Executive,Finance,CD,ENFP,81,28,4,3.5,4,4,3.8,4,4.25,4,4,3.25,"Focus, Achiever, Relator, Strategic, Competition",null,2,1,4
EMP101828,Eko Halim,80,5,High Performer,V,D3,Economics,Sales Supervisor,Marketing,SD,INFJ,null,null,3.25,3.25,3.6,3.4,3,3.8,3,2.5,3.25,4.2,"Learner, Includer, Individualization, Empathy, Self-Assurance",null,7,8,3
EMP101829,Umar Ganesha Maulida,51,4,Standard Performer,V,D3,Design,Brand Executive,IT,DS,ENFP,89,24,4,4.2,4,4,3.6,3.6,4,3.5,3.4,3.6,"Relator, Restorative, Consistency, Intellection, Input",1,2,4,9
EMP101830,Umar Setiawan,76,3,Standard Performer,IV,S1,Psychology,Sales Supervisor,HR,DS,INTJ,80,17,2.8,2.2,2.6,3,2.75,2.6,2.2,2.66666666666667,3,3,"Consistency, Command, Woo, Belief, Input",6,4,8,8
EMP101831,Cahyo Wijaya Lukman,100,2,Standard Performer,III,SMA,Economics,Sales Supervisor,HR,IS,ISFP,107,33,2.25,2.66666666666667,2.75,2.25,2.8,2.6,2.8,3.6,3.2,2.4,"Restorative, Responsibility, Relator, Arranger, Deliberative",8,5,3,4
EMP101832,Eko Putra,72,3,Standard Performer,IV,S2,Business,Brand Executive,R&D,CS,null,123,25,3.4,3.6,3.5,3.75,3.25,3.4,2.8,4,3,3,"Input, Strategic, Ideation, Activator, Restorative",6,7,5,2
EMP101833,Zaki Lukman,69,4,Standard Performer,IV,SMA,Statistics,Data Analyst,Operations,DI,ISTJ,140,27,3.2,2.6,2.6,2.5,3,3,3.2,2.8,2.8,2.5,"Command, Communication, Focus, Discipline, Context",4,3,1,2
EMP101834,Fitri Subekti,28,1,Standard Performer,III,S1,Engineering,Supply Planner,Finance,SC,INFP,85,31,2.2,2.25,2,2.6,3,2.4,2.2,2.5,2.4,1.33333333333333,"Achiever, Positivity, Arranger, Includer, Responsibility",7,6,2,8
EMP101835,Yoga Kusuma,55,3,Standard Performer,V,D3,Economics,Supply Planner,R&D,CI,ESFP,121,26,4,3.8,4.2,4,4.6,4,4.2,4.2,3.8,4.4,"Futuristic, Ideation, Achiever, Harmony, Significance",8,3,1,2
EMP101836,Luthfi Ramadhan,56,4,Standard Performer,V,S1,Psychology,Supply Planner,R&D,CI,null,106,39,4.4,4.6,4.4,4.5,4,4.2,4,23.2,4.33333333333333,4.6,"Learner, Self-Assurance, Consistency, Significance, Relator",2,1,2,5
EMP101837,Zahra Iqbal Pradana,37,3,Standard Performer,III,S2,Design,Brand Executive,HR,null,INFJ,137,29,2.6,2.75,2.6,2,2.6,2.8,3,2.4,3,2.2,"Command, Restorative, Includer, Input, Communication",9,4,null,null
EMP101838,Intan Aji Simanjuntak,55,4,Standard Performer,V,S2,Design,HRBP,Marketing,CI,ENTP,null,null,2.8,3.2,3.6,3.25,3.25,3,3,3.6,3.4,4,", Focus, Maximizer, Consistency, Ideation",7,7,9,2
EMP101839,Rendra Mahendra,53,2,Standard Performer,IV,SMA,Design,Finance Officer,HR,CI,ISTP,117,31,2.6,2.4,3.4,2.8,2.75,2.6,2.4,2.2,2.2,2,"Ideation, Command, Relator, , Analytical",9,9,8,8
EMP101840,Rizka Erlangga Ananda,105,2,Standard Performer,III,S2,Economics,Sales Supervisor,R&D,SI,ESTJ,123,24,3.4,3.2,3.6,3.5,3.6,3.4,3,3.2,3.25,3.5,", , Achiever, Analytical, Discipline",1,9,7,2
EMP101842,Luthfi Baskara Saputra,6,2,Standard Performer,IV,S2,Economics,Finance Officer,Marketing,CD,ISFJ,null,null,2.75,1.33333333333333,2.33333333333333,1,2.25,2.66666666666667,2,2.5,2,2.5,"Restorative, Maximizer, Belief, Futuristic, Focus",3,5,3,null
EMP101843,Ayunda Halim,49,3,Standard Performer,III,S2,Economics,Data Analyst,Finance,SD,ISFJ,97,33,3,3,2.4,3.4,3,3,3,2.8,3.5,2.75,"Context, Learner, Connectedness, Input, Developer",8,null,null,5
EMP101844,Dimas Wijaya,63,2,Standard Performer,V,S1,Business,Brand Executive,HR,DI,ENTJ,null,32,4,3.6,3.8,3.8,3.8,3.8,3.8,4,3.25,4.2,"Harmony, Positivity, Belief, Context, Relator",5,7,6,9
EMP101846,Arif Suharto,53,4,Standard Performer,III,D3,Economics,HRBP,IT,DS,ISTJ,88,16,3,2.75,2.8,2.75,2.8,3.25,3,2.8,2.4,21.8,"Ideation, , Activator, Competition, Focus",8,7,9,1
EMP101847,Sari Utama Maulida,39,3,Standard Performer,IV,S1,Psychology,Brand Executive,Marketing,SD,INTP,null,null,4,3.4,3.6,3.8,3.8,3.6,3,3.2,3.2,3.6,"Woo, Strategic, Intellection, Relator, Futuristic",2,1,5,2
EMP101848,Yuni Pamungkas,0,5,High Performer,IV,S2,Statistics,Supply Planner,IT,DI,INTJ,138,39,3.75,2.66666666666667,4.25,4,3.75,3.25,4,3.25,3.5,2.5,"Positivity, Restorative, Significance, Communication, Woo",6,6,6,4
EMP101849,Teguh Tri Pratama,83,3,Standard Performer,IV,S1,Design,Finance Officer,IT,CS,ESFP,95,39,4.25,3.6,3.8,3.4,3.6,3.6,4,4,4.4,3.8,"Command, Empathy, , Positivity, Ideation",8,null,9,1
EMP101850,Kartika Saputra Kusuma,34,3,Standard Performer,V,D3,Psychology,Sales Supervisor,Finance,DC,ISFJ,123,23,4.2,4,4,3.66666666666667,3.75,3.5,3.4,4,3.6,4,"Activator, Positivity, Woo, Discipline, Input",5,8,4,4
EMP101851,Yuni Aji Purnama,38,2,Standard Performer,IV,S1,Psychology,Sales Supervisor,Operations,ID,ISTJ,null,25,2.6,3.5,3,3,3.66666666666667,3.4,3.6,3.2,22.6,3.25,"Adaptability, Command, Individualization, Belief, Strategic",9,4,5,8
EMP101852,Nugroho Dharma Mahendra,13,1,Standard Performer,IV,S1,Design,HRBP,Finance,null,ESFJ,135,16,2.75,2.75,3.25,3,2.5,2.75,2.75,3.25,3,2.75,"Includer, Achiever, Intellection, Consistency, Significance",null,7,2,9
EMP101853,Kurnia Suharto,56,5,High Performer,V,S1,Statistics,Brand Executive,Marketing,null,ENTP,null,null,2.8,2.6,2.8,3,3.25,3,2.4,3,3.25,2,"Responsibility, Includer, Adaptability, Developer, ",6,9,9,7
EMP101854,Joko Mahendra,40,4,Standard Performer,III,S1,Statistics,Brand Executive,R&D,DC,ISFP,93,19,3,3,3,2.75,2.6,3,3.2,3.75,3,3.4,"Intellection, Futuristic, Command, Responsibility, Learner",5,6,8,5
EMP101855,Rizki Pratama,71,3,Standard Performer,V,D3,Psychology,Data Analyst,R&D,CI,ENFP,116,20,3.4,3.25,3.6,3.4,3.5,3.6,3.4,3,3.8,3.33333333333333,", Focus, Developer, Responsibility, Ideation",3,null,9,2
EMP101856,Hadi Jatmiko Subekti,33,4,Standard Performer,IV,S1,Design,Sales Supervisor,Finance,DI,ISTJ,124,18,3.5,2.33333333333333,2.8,2.4,2.5,3.4,2.5,2.6,3.2,3.2,"Individualization, Self-Assurance, , Analytical, Input",8,3,null,2
EMP101857,Andi Hartanto,92,4,Standard Performer,V,D3,Business,HRBP,Finance,DI,null,88,17,2.75,3.66666666666667,3.2,3.6,3.5,3.8,3.8,4.25,3,3.6,"Communication, Strategic, Futuristic, Developer, Context",8,3,8,7
EMP101858,Intan Candra Siregar,5,5,High Performer,V,D3,Economics,Supply Planner,HR,DS,ENTP,127,30,2.5,3.5,3.33333333333333,3,2,3,3.33333333333333,2.75,3.33333333333333,2.33333333333333,"Ideation, Deliberative, Analytical, Individualization, Activator",1,null,7,5
EMP101859,Ayunda Lestari Ridwan,56,2,Standard Performer,III,D3,Business,Supply Planner,Finance,null,ESTP,96,40,1.5,2.33333333333333,2.4,2.6,2.75,2.8,2.8,1.75,2.8,2.75,"Restorative, Intellection, Context, Empathy, Strategic",null,8,3,8
EMP101860,Putri Pamungkas,16,3,Standard Performer,III,S1,Engineering,Brand Executive,Finance,SD,ENFP,139,25,4.33333333333333,3.5,3.25,4,3.25,4,3.75,3.75,4,3.75,"Positivity, Analytical, Maximizer, Futuristic, Empathy",null,5,6,9
EMP101861,Fajar Saputra Kurniawan,12,2,Standard Performer,V,S1,Economics,Sales Supervisor,Operations,DI,INFP,88,23,2,2.25,2.33333333333333,2.5,1.25,1.75,1.66666666666667,2,2.5,2,"Adaptability, Context, Includer, Command, ",null,null,null,9
EMP101862,Rendra Sinaga,31,5,High Performer,IV,S2,Business,Data Analyst,Operations,SD,ESTJ,109,26,4,3.75,3.6,4.2,4.2,3.6,4,3.75,3.6,3.8,"Achiever, Relator, Restorative, Responsibility, ",3,2,9,8
EMP101863,Wahyu Lestari,29,1,Standard Performer,III,S2,Economics,HRBP,HR,DC,INTP,124,40,3.4,3.5,3.2,3.4,3,27.25,3.8,3.4,4.25,3.2,", , Maximizer, Belief, Positivity",9,5,null,2
EMP101864,Putri Utama Siregar,59,4,Standard Performer,III,S1,Statistics,Sales Supervisor,Finance,IC,INTP,106,20,3.2,2.6,3.4,3.2,3.25,2.75,2.8,2.6,3.25,3,"Maximizer, Discipline, Adaptability, , ",7,2,9,7
EMP101865,Anisa Qolbi Setiawan,27,3,Standard Performer,IV,SMA,Psychology,Data Analyst,HR,SD,INFJ,103,31,2.5,3,2.6,2.8,3,3.66666666666667,2.5,2.8,2.8,2.4,"Positivity, Context, Consistency, Intellection, Belief",5,5,8,9
EMP101866,Julia Tri Wibowo,28,3,Standard Performer,IV,S1,Business,Brand Executive,Operations,SI,ENFJ,99,33,3.2,2.5,22.4,3,2.8,3,2.4,3,4.5,2.5,"Strategic, Arranger, Input, Focus, Positivity",7,3,9,6
EMP101868,Dinda Hidayat,45,3,Standard Performer,III,SMA,Statistics,Brand Executive,Operations,null,ENTP,100,31,3.2,3.4,3.2,3.75,3,3.8,3,3.6,3.4,3.25,"Belief, Positivity, Woo, Activator, Restorative",5,9,7,5
EMP101869,Mahendra Nugroho,4,4,Standard Performer,III,S2,Statistics,Finance Officer,IT,IC,null,113,28,2.25,2.25,2.75,2,2,26.5,1.75,1.66666666666667,2.25,2.25,"Futuristic, Context, Consistency, Focus, Command",5,4,1,6
EMP101870,Ayu Wijaya Putra,53,3,Standard Performer,III,S2,Psychology,Supply Planner,HR,IS,ESFJ,null,33,2.8,3,2.8,3,3.2,2.8,3.2,3,3,3.2,"Arranger, Includer, Harmony, Achiever, ",2,4,3,1
EMP101871,Zaki Tamba,78,3,Standard Performer,IV,S1,Psychology,Sales Supervisor,Finance,CS,ENFJ,98,29,2.5,3,3,2.8,2.5,2.66666666666667,3.25,3.25,3.2,2,"Responsibility, Empathy, Belief, , Restorative",4,null,8,2
EMP101872,Ahmad Erlangga Maulida,71,1,Standard Performer,V,S2,Statistics,Data Analyst,HR,null,ISFP,87,26,3.8,4.33333333333333,3,3.2,3.4,3.4,3.5,3.4,3.33333333333333,3,"Maximizer, Futuristic, Command, Ideation, Includer",9,3,2,2
EMP101874,Nadia Siregar,61,4,Standard Performer,III,S1,Engineering,Sales Supervisor,Marketing,DI,ENFJ,null,null,3,3.4,3.66666666666667,3.4,3.2,3,3.2,3,2.8,2.8,"Strategic, Analytical, Significance, Belief, Deliberative",3,6,1,3
EMP101875,Rendra Santoso,75,3,Standard Performer,IV,S2,Business,Sales Supervisor,HR,IC,ENFP,98,20,2.8,3.2,3,2.66666666666667,2.8,3,3.2,2.75,3.2,3.2,"Intellection, Futuristic, Focus, Communication, ",6,5,6,1
EMP101876,Tania Saputra,32,3,Standard Performer,V,D3,Economics,Sales Supervisor,Operations,IS,ISFJ,95,26,2.5,2,2.5,2.2,2.8,2.8,2.5,2.25,2.25,3,"Responsibility, , Competition, Empathy, Self-Assurance",5,7,8,5
EMP101878,Teguh Herlambang,12,5,High Performer,IV,SMA,Business,Finance Officer,Operations,IS,ENFP,85,24,3,3.5,3,3.66666666666667,3.5,3.25,3.5,2.5,3,2.75,"Developer, Individualization, Context, Ideation, Analytical",1,1,5,6
EMP101879,Rani Handayani,26,4,Standard Performer,V,D3,Statistics,Sales Supervisor,Operations,DC,ISFP,89,35,3.6,3.4,3.75,3.5,3.75,4,3.6,3.5,3.75,3.6,"Restorative, Discipline, Context, Analytical, Activator",2,null,4,3
EMP101880,Nadia Nabila Pradana,29,2,Standard Performer,V,SMA,Economics,HRBP,Operations,DI,ISFP,115,16,2.8,2.75,3,3.4,3,3.4,3.6,3,3,3.2,"Learner, Consistency, Restorative, Positivity, Empathy",6,4,7,8
EMP101881,Dewi Dharma Ramadhan,45,4,Standard Performer,V,S1,Statistics,Brand Executive,HR,DC,ENFP,117,31,3,3.2,2.4,3,3,2.8,3.5,3,3.2,3.5,"Competition, Discipline, Belief, Responsibility, Command",9,8,8,4
EMP101882,Vania Rachman Anggara,48,3,Standard Performer,III,S1,Engineering,Brand Executive,Operations,DS,ISFP,133,28,2.75,3,3.2,3.75,2.75,3.2,2.4,3.2,3.2,3.25,"Self-Assurance, Belief, Relator, Analytical, Learner",9,8,9,null
EMP101883,Rama Baskara Ramadhan,42,2,Standard Performer,III,D3,Statistics,Brand Executive,Finance,CI,ESTJ,115,26,2,2.75,3.6,3.2,3.4,3.2,3,3.6,3.4,2.33333333333333,"Responsibility, Achiever, Consistency, Strategic, Belief",2,2,null,4
EMP101884,Novi Anugrah Nugroho,75,3,Standard Performer,IV,D3,Statistics,Brand Executive,Marketing,DI,ENFJ,null,null,3.75,4.33333333333333,4,4,4.2,3.6,4,4,4,4.4,"Activator, Individualization, Empathy, Command, Connectedness",7,9,5,3
EMP101885,Gita Utami,111,2,Standard Performer,IV,S2,Engineering,Finance Officer,Operations,CD,ENTJ,92,42,3.5,3.2,2.75,3,2.75,3.2,3.6,3.4,3.4,3.4,"Deliberative, Futuristic, Empathy, Self-Assurance, Positivity",5,8,7,8
EMP101886,Joko Saputra Salsabila,23,3,Standard Performer,III,SMA,Psychology,Sales Supervisor,Marketing,DI,ESTJ,null,null,2.75,3,2.75,2.5,2.25,2.5,3,2.75,2.5,2.5,"Command, Woo, Achiever, Harmony, Focus",7,1,7,3
EMP101887,Bella Nabila Utami,90,4,Standard Performer,IV,D3,Business,Brand Executive,Operations,IS,null,88,28,2.5,3,3.25,3.25,2.75,2.8,3,2.6,2.8,2.8,"Responsibility, Significance, Strategic, Empathy, Woo",5,null,1,4
EMP101888,Citra Mahendra,84,2,Standard Performer,V,S1,Psychology,HRBP,Marketing,ID,ENFJ,null,null,2.2,2.6,2.6,2.6,2.2,2.5,2.4,2,1.8,2.6,"Analytical, Positivity, Discipline, Connectedness, Developer",4,8,8,3
EMP101889,Julia Kusuma,20,1,Standard Performer,V,D3,Psychology,Finance Officer,R&D,SD,ENTP,120,24,2.66666666666667,3,2.5,3.25,3.25,3,2.66666666666667,3.5,2.75,3.25,"Strategic, Deliberative, Harmony, Arranger, Responsibility",4,8,8,8
EMP101890,Prasetyo Qolbi Maulida,58,5,High Performer,V,D3,Engineering,Brand Executive,Marketing,ID,ESFJ,null,null,3.75,3.6,4,4.6,3.8,4.4,3.8,3.6,3.8,3.8,"Learner, Belief, Responsibility, Empathy, Intellection",5,9,1,8
EMP101891,Budi Nugroho,15,5,High Performer,IV,SMA,Psychology,Sales Supervisor,HR,SD,INFP,86,31,2.5,2.75,3,2.66666666666667,2.33333333333333,2.5,2.25,2.5,2.5,2.5,"Belief, Discipline, Communication, Competition, Empathy",6,3,7,9
EMP101892,Evi Pratama,79,2,Standard Performer,V,SMA,Business,Brand Executive,Finance,DC,ENTP,105,32,3.5,3,2.6,3,3.5,2.66666666666667,3.25,3.4,3.4,3.4,"Connectedness, , Woo, Harmony, Responsibility",4,4,3,6
EMP101893,Julia Situmorang,35,1,Standard Performer,V,S2,Engineering,HRBP,Marketing,SI,ISFP,null,null,3.6,3.5,3.5,3.2,3.75,3.6,3.4,3.6,3.25,3.2,"Discipline, Developer, Futuristic, Relator, Learner",7,null,6,6
EMP101895,Yuni Saputra Wibowo,86,4,Standard Performer,V,D3,Psychology,Finance Officer,R&D,IC,ISFP,97,32,2.75,3,3,2.8,2.6,3.5,2.8,2.6,3.4,3,"Restorative, Individualization, Significance, Belief, Relator",1,9,5,2
EMP101896,Bayu Lestari Subekti,20,4,Standard Performer,IV,SMA,Business,Sales Supervisor,Marketing,SD,INFP,null,null,2.75,3,3,3.66666666666667,2.33333333333333,3,2.33333333333333,2.66666666666667,3.5,3,"Self-Assurance, Command, Adaptability, Woo, Input",1,9,9,null
EMP101897,Vania Utama Lestari,62,2,Standard Performer,V,D3,Statistics,Finance Officer,HR,DC,INTP,null,23,2.8,2.5,2.4,3,2.8,2.75,3.2,2.75,2.8,3,"Achiever, Discipline, , Adaptability, Responsibility",6,7,9,2
EMP101898,Joko Candra Purnama,52,2,Standard Performer,IV,SMA,Engineering,Data Analyst,Marketing,SI,ENFJ,null,null,2.75,2.6,2.6,2.75,2.8,2.6,3.2,3.2,2.8,3.2,"Connectedness, Empathy, Consistency, Achiever, Arranger",8,6,7,6
EMP101899,Hana Aji Maulana,54,4,Standard Performer,IV,S1,Engineering,Finance Officer,R&D,SD,ISTJ,103,15,3,2.66666666666667,3,3.25,2.75,3.2,3.33333333333333,2.75,3.33333333333333,2.8,"Competition, Ideation, Connectedness, Arranger, Significance",1,5,9,null
EMP101900,Bella Lestari Simanjuntak,39,1,Standard Performer,V,S2,Design,Supply Planner,R&D,SD,ISFJ,111,33,2.75,3.2,2.25,3,2.6,2.5,3,22.2,2.33333333333333,3,"Harmony, Achiever, Developer, Belief, Woo",4,3,3,2
EMP101901,Julia Putra,77,2,Standard Performer,IV,S1,Psychology,Finance Officer,Operations,null,ENTP,94,30,2.66666666666667,3,2.6,3.4,2.8,3,3,2.4,2.6,2.6,"Learner, Includer, Ideation, Competition, Positivity",2,6,7,7
EMP101902,Citra Anugrah Purnama,54,2,Standard Performer,V,S1,Psychology,Supply Planner,R&D,CD,INTJ,115,35,3.33333333333333,2.2,2.25,3,3,3,2.66666666666667,2.75,2.5,3.25,"Futuristic, Includer, Arranger, Self-Assurance, Focus",8,1,3,1
EMP101903,Kartika Fadillah Yulianto,28,4,Standard Performer,IV,S2,Psychology,Finance Officer,Marketing,SD,ENFP,null,null,3,2.8,4,3.4,3.8,3.8,3.2,3.2,3.4,3,"Developer, Maximizer, Connectedness, Futuristic, Activator",9,8,1,6
EMP101904,Eko Subekti,52,2,Standard Performer,IV,SMA,Engineering,HRBP,Marketing,CI,ISTJ,null,null,3.4,2.25,2.6,2.8,3,2.33333333333333,3.2,3,3.2,3.2,"Relator, Restorative, Context, , Analytical",5,null,7,4
